,0,1
2784,266.2,9.95
2785,270.14,0.73
2786,270.38,15.43
2787,277.52,4.24
2788,259.16,10.84
2789,286.5,28.94
2790,267.82,1.47
2791,266.45,14.26
2792,248.37,9.44
2793,276.52,20.34
2794,263.66,17.15
2795,271.02,20.88
2796,263.56,4.0
2797,254.9,11.26
2798,279.16,27.85
2799,275.51,9.1
2800,268.11,12.61
2801,281.96,11.23
2802,263.88,25.78
2803,266.01,4.21
2804,251.98,11.7
2805,265.52,19.25
2806,289.52,41.34
2807,275.99,11.82
2808,261.87,15.03
2809,267.53,1.91
2810,259.35,16.37
2811,264.78,7.17
2812,271.61,14.57
2813,280.89,0.67
2814,247.11,9.17
2815,266.59,11.32
2816,264.11,22.89
2817,268.09,20.15
2818,270.71,21.05
2819,274.95,14.94
2820,258.87,1.13
2821,276.55,14.83
2822,265.13,13.78
2823,280.78,42.01
2824,257.93,13.75
2825,263.93,3.56
2826,280.36,8.52
2827,261.58,8.7
2828,274.57,25.52
2829,252.5,10.25
2830,264.66,9.03
2831,263.0,19.22
2832,272.72,20.03
2833,244.68,7.17
2834,280.27,13.73
2835,263.36,8.62
2836,258.58,13.24
2837,270.49,26.33
2838,280.75,23.61
2839,254.76,3.4
2840,261.14,18.83
2841,261.48,15.28
2842,264.0,24.84
2843,257.63,5.31
2844,271.95,7.95
2845,278.86,43.53
2846,274.34,25.6
2847,254.26,12.01
2848,277.82,21.4
2849,277.64,21.22
2850,249.15,16.9
2851,252.23,11.12
2852,278.09,13.64
2853,274.35,28.03
2854,261.08,9.29
2855,286.63,36.38
2856,270.53,19.95
2857,252.17,8.28
2858,257.06,1.48
2859,272.23,8.75
2860,267.97,22.67
2861,266.16,20.01
2862,261.34,22.07
2863,242.36,10.58
2864,253.0,16.1
2865,273.8,25.56
2866,278.54,32.93
2867,283.58,20.78
2868,259.32,0.51
2869,279.92,23.03
2870,260.2,13.12
2871,252.78,9.25
2872,289.02,26.81
2873,286.02,28.91
2874,265.61,28.48
2875,276.59,14.89
2876,260.44,1.98
2877,275.35,21.76
2878,267.52,15.74
2879,275.26,12.6
2880,280.37,12.31
2881,270.45,9.41
2882,276.66,13.14
2883,272.19,5.38
2884,279.77,19.91
2885,248.48,4.54
2886,261.62,7.3
2887,284.95,12.25
2888,277.58,26.01
2889,257.95,21.83
2890,279.66,25.96
2891,244.33,2.9
2892,264.47,13.57
2893,283.36,31.62
2894,273.6,10.25
2895,252.36,20.4
2896,266.37,10.58
2897,288.33,19.61
2898,264.0,18.88
2899,271.28,8.08
2900,277.67,18.67
2901,269.29,30.16
2902,252.76,2.03
2903,180.34,31.4
2904,153.62,36.27
2905,214.18,21.78
2906,196.5,41.9
2907,175.91,28.83
2908,144.45,22.04
2909,193.76,51.0
2910,215.45,19.98
2911,188.16,33.03
2912,250.1,35.69
2913,177.89,33.41
2914,201.34,0.04
2915,165.75,41.44
2916,151.07,32.4
2917,183.94,8.42
2918,165.05,11.04
2919,185.82,17.71
2920,165.74,10.17
2921,210.08,4.92
2922,238.12,34.58
2923,218.06,38.85
2924,199.02,15.66
2925,160.76,15.19
2926,163.11,20.8
2927,206.62,33.81
2928,219.68,36.86
2929,242.56,46.34
2930,174.43,13.62
2931,223.89,37.72
2932,209.14,35.31
2933,175.0,10.26
2934,208.82,36.83
2935,195.0,30.26
2936,146.21,4.75
2937,131.13,15.36
2938,184.16,22.66
2939,211.92,39.3
2940,208.77,61.62
2941,193.91,27.37
2942,184.04,7.99
2943,184.28,44.82
2944,179.16,16.03
2945,198.25,51.14
2946,233.61,44.67
2947,183.8,2.13
2948,198.02,38.2
2949,198.09,47.34
2950,190.6,42.59
2951,201.83,28.62
2952,183.51,8.97
2953,162.13,36.73
2954,190.94,37.55
2955,167.74,22.43
2956,234.98,34.97
2957,161.41,21.3
2958,191.33,29.49
2959,165.55,26.41
2960,202.29,29.35
2961,184.15,53.66
2962,206.46,38.32
2963,230.14,58.74
2964,204.24,36.11
2965,206.71,47.91
2966,212.27,28.41
2967,186.77,26.54
2968,213.62,46.91
2969,196.48,32.91
2970,190.87,16.99
2971,212.21,17.0
2972,143.54,5.1
2973,163.46,41.15
2974,204.44,11.76
2975,184.64,37.11
2976,183.67,6.47
2977,193.11,27.94
2978,162.51,16.99
2979,134.97,4.67
2980,173.31,41.72
2981,182.84,35.64
2982,194.91,36.92
2983,182.06,20.25
2984,199.2,38.76
2985,206.58,28.63
2986,181.58,22.8
2987,173.74,10.72
2988,194.89,12.27
2989,169.91,5.12
2990,178.25,14.39
2991,182.45,19.79
2992,219.89,49.19
2993,186.79,11.76
2994,223.81,39.33
2995,186.89,7.64
2996,245.51,60.01
2997,202.02,13.11
2998,207.72,16.14
2999,195.78,26.35
3000,188.54,26.53
3001,229.96,25.32
3002,203.33,52.84
3003,130.24,19.08
3004,169.51,26.61
3005,199.85,26.26
3006,155.77,6.59
3007,220.73,57.06
3008,170.23,20.82
3009,164.62,27.88
3010,240.0,46.01
3011,179.27,31.59
3012,161.32,20.86
3013,163.0,11.08
3014,225.24,28.17
3015,245.22,58.69
3016,203.95,37.24
3017,218.98,40.47
3018,198.41,31.54
3019,183.56,10.81
3020,228.78,45.99
3021,184.03,35.78
3022,131.33,13.73
3023,196.63,40.61
3024,192.62,6.8
3025,186.78,10.09
3026,176.1,34.79
3027,247.29,62.58
3028,203.7,25.69
3029,199.05,31.25
3030,141.5,15.84
3031,204.99,20.57
3032,149.09,53.6
3033,203.09,42.6
3034,264.18,49.47
3035,155.66,22.85
3036,203.15,37.57
3037,210.94,40.14
3038,188.69,35.33
3039,151.62,28.38
3040,210.42,11.07
3041,220.16,24.09
3042,158.06,2.14
3043,133.27,1.4
3044,191.18,28.14
3045,165.58,15.27
3046,222.19,23.97
3047,194.85,32.28
3048,194.92,40.31
3049,175.46,16.52
3050,193.92,39.96
3051,211.85,45.06
3052,168.25,27.12
3053,206.68,2.2
3054,166.71,41.75
3055,226.98,73.86
3056,226.93,29.3
3057,225.13,20.03
3058,213.15,32.52
3059,201.52,44.8
3060,173.79,29.9
3061,218.19,39.01
3062,183.25,38.48
3063,221.05,47.16
3064,205.9,25.08
3065,166.06,26.73
3066,168.19,33.61
3067,200.66,21.14
3068,163.3,15.69
3069,186.51,6.5
3070,162.39,21.26
3071,229.66,49.64
3072,245.27,45.32
3073,185.19,42.04
3074,217.73,22.99
3075,237.73,66.91
3076,230.46,28.22
3077,216.64,7.17
3078,158.42,10.45
3079,271.91,20.84
3080,234.48,64.17
3081,182.28,32.28
3082,224.17,48.0
3083,243.01,51.54
3084,266.95,59.21
3085,267.69,53.23
3086,252.62,38.26
3087,246.23,63.85
3088,255.65,53.98
3089,254.53,54.65
3090,250.66,63.52
3091,250.28,71.24
3092,240.88,57.42
3093,249.13,55.92
3094,263.48,48.32
3095,262.65,63.47
3096,253.3,59.7
3097,244.27,58.53
3098,255.23,49.71
3099,258.49,50.0
3100,250.56,49.86
3101,256.28,52.2
3102,249.39,51.99
3103,264.01,51.71
3104,264.89,57.75
3105,257.76,51.42
3106,242.88,59.47
3107,257.5,51.67
3108,264.47,64.48
3109,249.28,59.78
3110,253.04,60.54
3111,242.84,51.55
3112,243.96,61.26
3113,246.11,52.69
3114,242.98,57.49
3115,234.92,46.75
3116,262.71,45.76
3117,242.23,53.41
3118,264.76,68.32
3119,248.08,61.91
3120,248.33,50.17
3121,248.01,55.82
3122,263.19,41.8
3123,266.0,42.43
3124,267.89,61.2
3125,240.91,56.06
3126,245.38,52.67
3127,250.5,67.32
3128,255.89,64.94
3129,255.06,48.24
3130,257.9,53.29
3131,258.27,61.33
3132,247.44,67.74
3133,246.11,47.28
3134,258.31,43.73
3135,252.06,60.25
3136,241.11,55.33
3137,248.48,60.21
3138,246.26,52.38
3139,266.55,37.11
3140,257.87,66.06
3141,257.21,62.13
3142,261.06,51.57
3143,261.52,54.84
3144,258.36,54.13
3145,236.63,62.01
3146,253.47,45.72
3147,258.3,39.65
3148,253.05,53.26
3149,255.53,56.07
3150,253.39,55.18
3151,259.83,54.29
3152,250.99,62.22
3153,249.06,71.59
3154,264.94,52.57
3155,252.81,63.94
3156,247.41,55.58
3157,265.1,47.78
3158,248.68,67.05
3159,263.06,70.55
3160,248.25,43.93
3161,258.91,52.4
3162,257.01,56.94
3163,250.24,91.41
3164,189.26,74.06
3165,215.75,113.52
3166,240.77,98.39
3167,231.25,104.95
3168,229.3,111.05
3169,219.83,104.17
3170,244.49,112.97
3171,257.74,127.98
3172,255.61,138.71
3173,206.01,101.77
3174,202.55,105.05
3175,273.32,110.71
3176,262.85,116.75
3177,219.85,105.39
3178,208.92,101.17
3179,231.78,109.01
3180,217.03,114.24
3181,214.39,112.11
3182,244.63,97.95
3183,210.86,109.0
3184,244.09,136.1
3185,282.82,121.13
3186,194.48,92.94
3187,265.56,99.64
3188,252.81,103.29
3189,213.26,99.51
3190,233.34,131.57
3191,188.22,103.65
3192,237.27,110.62
3193,232.44,104.08
3194,229.51,105.31
3195,224.15,116.71
3196,222.78,132.05
3197,256.0,128.73
3198,220.92,109.65
3199,230.07,114.57
3200,258.08,109.02
3201,227.41,116.56
3202,120.32,105.81
3203,154.03,97.08
3204,154.62,40.73
3205,149.39,87.92
3206,129.28,108.88
3207,156.67,76.39
3208,163.54,78.14
3209,151.78,92.83
3210,142.25,108.09
3211,130.39,114.35
3212,129.22,47.5
3213,125.22,64.62
3214,133.26,93.69
3215,144.96,68.97
3216,138.89,86.82
3217,149.25,123.07
3218,91.21,89.71
3219,134.1,114.56
3220,136.09,81.2
3221,124.14,97.24
3222,100.34,48.44
3223,89.79,43.62
3224,100.57,58.52
3225,94.32,48.32
3226,107.82,59.03
3227,93.68,39.86
3228,107.84,47.39
3229,106.17,51.6
3230,15.73,123.92
3231,30.69,121.23
3232,41.09,122.79
3233,12.09,119.41
3234,24.65,122.56
3235,21.66,123.1
3236,25.46,133.92
3237,37.55,104.91
3238,36.73,38.35
3239,23.09,10.35
3240,19.99,66.95
3241,24.95,48.18
3242,10.88,60.19
3243,18.02,35.91
3244,46.66,52.47
3245,36.74,42.75
3246,12.95,59.56
3247,21.2,58.95
3248,40.97,45.14
3249,16.44,23.61
3250,26.98,20.76
3251,28.71,42.64
3252,30.46,53.04
3253,24.2,41.64
3254,34.89,43.31
3255,30.47,33.45
3256,11.87,28.26
3257,36.56,38.39
3258,33.15,36.35
3259,21.5,45.2
3260,6.61,40.93
3261,30.81,23.87
3262,31.42,14.98
3263,33.5,42.54
3264,21.66,46.77
3265,26.54,70.2
3266,21.92,56.82
3267,28.81,60.09
3268,34.88,37.78
3269,22.27,35.44
3270,11.56,37.47
3271,2.9,59.47
3272,29.36,64.11
3273,17.36,58.33
3274,20.48,36.16
3275,43.01,48.92
3276,29.51,42.4
3277,23.89,65.33
3278,43.07,61.84
3279,26.62,53.12
3280,12.59,31.43
3281,26.71,54.89
3282,14.01,51.86
3283,14.29,61.04
3284,28.37,40.75
3285,17.54,29.27
3286,16.9,47.92
3287,36.54,31.42
3288,15.64,55.04
3289,36.07,59.67
3290,13.52,31.32
3291,32.5,46.68
3292,19.06,45.84
3293,15.86,30.34
3294,39.45,82.35
3295,30.98,47.08
3296,19.09,62.0
3297,10.68,52.49
3298,21.82,44.37
3299,45.13,51.47
3300,24.64,53.06
3301,27.78,13.7
3302,34.2,68.54
3303,25.44,42.84
3304,28.52,52.15
3305,31.2,41.27
3306,21.82,54.1
3307,1.49,37.02
3308,24.68,53.75
3309,6.48,41.07
3310,28.7,45.69
3311,14.43,42.76
3312,38.44,88.72
3313,17.96,50.53
3314,27.24,54.37
3315,30.2,60.6
3316,31.16,47.44
3317,52.68,23.33
3318,38.88,29.47
3319,33.25,64.58
3320,42.91,21.05
3321,18.2,50.26
3322,20.22,58.29
3323,23.35,46.22
3324,22.57,68.9
3325,33.61,24.56
3326,4.93,39.61
3327,37.56,52.89
3328,21.63,39.03
3329,24.92,37.73
3330,16.34,63.31
3331,16.28,64.33
3332,34.38,39.55
3333,21.2,41.99
3334,13.77,21.81
3335,16.69,36.68
3336,30.48,31.74
3337,11.34,39.31
3338,27.73,68.14
3339,29.96,42.96
3340,20.82,16.31
3341,31.94,39.82
3342,18.01,31.54
3343,38.57,39.54
3344,24.06,57.9
3345,38.24,55.22
3346,21.93,47.62
3347,29.6,39.24
3348,43.38,37.49
3349,10.11,48.6
3350,37.26,43.75
3351,12.79,45.7
3352,5.39,19.55
3353,35.44,55.87
3354,23.05,31.58
3355,20.65,39.37
3356,26.43,55.03
3357,46.17,40.54
3358,31.84,43.23
3359,12.23,50.41
3360,11.88,46.21
3361,14.17,23.99
3362,40.49,64.49
3363,16.83,34.37
3364,19.73,35.9
3365,26.72,5.68
3366,26.7,44.47
3367,31.97,56.0
3368,23.03,61.11
3369,24.75,40.8
3370,23.5,29.95
3371,13.76,27.13
3372,7.44,26.5
3373,44.97,72.67
3374,27.13,50.94
3375,22.66,64.2
3376,45.14,66.55
3377,27.51,50.19
3378,33.44,52.11
3379,27.81,51.13
3380,41.23,45.43
3381,29.15,42.52
3382,27.18,64.39
3383,30.48,62.22
3384,36.17,27.43
3385,15.54,60.2
3386,26.99,55.97
3387,20.19,33.66
3388,47.79,42.36
3389,35.08,76.66
3390,14.45,49.05
3391,41.9,28.81
3392,15.84,23.12
3393,34.41,69.42
3394,18.73,64.44
3395,51.1,50.62
3396,28.75,54.67
3397,33.79,37.49
3398,18.54,40.98
3399,37.46,55.63
3400,9.54,62.55
3401,26.73,43.95
3402,22.58,37.11
3403,27.0,45.47
3404,21.74,63.0
3405,28.55,39.86
3406,41.42,49.35
3407,10.1,38.88
3408,23.68,51.17
3409,22.29,52.33
3410,18.41,23.49
3411,33.92,68.23
3412,9.7,37.91
3413,29.14,57.39
3414,23.64,39.7
3415,20.02,57.71
3416,23.33,45.05
3417,32.29,50.81
3418,19.68,38.57
3419,31.4,38.62
3420,20.3,51.01
3421,15.11,28.61
3422,47.93,54.18
3423,28.84,15.48
3424,38.92,50.35
3425,14.99,60.03
3426,50.62,49.31
3427,14.29,33.82
3428,10.2,49.48
3429,33.64,36.13
3430,29.66,46.95
3431,30.65,70.24
3432,31.05,22.61
3433,35.86,60.04
3434,43.09,62.84
3435,32.46,54.17
3436,34.1,49.46
3437,13.33,44.23
3438,29.65,33.47
3439,33.94,40.05
3440,29.03,27.63
3441,20.3,56.45
3442,24.87,62.3
3443,20.93,40.53
3444,26.27,42.5
3445,46.24,32.49
3446,37.34,64.25
3447,22.82,36.77
3448,46.43,49.98
3449,23.91,58.57
3450,7.93,52.28
3451,24.3,60.84
3452,25.77,48.99
3453,18.95,40.49
3454,16.65,51.34
3455,26.64,63.67
3456,28.5,43.3
3457,39.71,66.44
3458,6.42,55.02
3459,25.81,43.04
3460,43.23,51.32
3461,28.28,46.49
3462,5.13,49.28
3463,15.99,39.64
3464,23.92,67.63
3465,22.0,49.3
3466,36.47,48.61
3467,24.27,35.09
3468,8.13,37.82
3469,19.27,9.82
3470,44.23,46.91
3471,24.59,49.83
3472,16.98,26.32
3473,8.53,43.18
3474,22.42,72.97
3475,20.58,61.4
3476,284.75,38.1
3477,288.52,21.96
3478,281.19,17.77
3479,269.69,20.03
3480,273.94,26.43
3481,264.12,12.5
3482,263.59,3.79
3483,264.22,4.06
3484,282.37,39.71
3485,283.66,27.31
3486,268.95,15.07
3487,276.95,25.64
3488,264.34,0.03
3489,286.5,37.29
3490,252.73,21.67
3491,283.31,9.03
3492,253.97,11.56
3493,269.35,21.89
3494,260.69,26.17
3495,268.7,23.97
3496,260.94,7.37
3497,264.05,11.0
3498,241.12,9.6
3499,264.87,7.54
3500,265.92,9.89
3501,288.66,33.77
3502,283.05,32.75
3503,259.94,2.65
3504,265.04,11.08
3505,271.26,20.03
3506,261.87,25.13
3507,257.03,9.0
3508,279.04,23.43
3509,263.16,9.81
3510,273.29,27.93
3511,267.91,6.69
3512,256.04,0.62
3513,269.95,8.14
3514,260.89,6.64
3515,258.55,12.49
3516,270.5,13.99
3517,259.54,13.67
3518,258.61,7.95
3519,277.47,19.66
3520,275.97,17.48
3521,270.13,22.31
3522,281.16,23.64
3523,289.6,35.29
3524,260.95,19.4
3525,260.75,5.77
3526,278.18,15.55
3527,273.49,15.16
3528,280.54,18.22
3529,271.28,22.57
3530,274.6,11.43
3531,262.89,21.7
3532,266.86,15.91
3533,278.05,23.63
3534,249.51,14.26
3535,285.75,14.4
3536,263.61,27.18
3537,274.43,24.05
3538,276.07,23.8
3539,283.34,19.82
3540,254.61,17.16
3541,267.48,14.45
3542,248.67,22.26
3543,279.96,22.14
3544,284.62,20.71
3545,265.12,4.78
3546,288.78,45.04
3547,266.87,22.18
3548,265.88,18.96
3549,257.08,6.78
3550,254.66,18.44
3551,271.41,18.79
3552,273.18,30.06
3553,245.38,8.44
3554,264.51,25.86
3555,277.81,27.17
3556,271.31,33.78
3557,253.09,7.1
3558,268.65,13.72
3559,275.17,20.45
3560,274.45,15.78
3561,268.58,9.03
3562,281.04,25.51
3563,272.43,11.5
3564,283.63,23.29
3565,269.96,27.97
3566,256.4,12.97
3567,257.97,4.94
3568,280.32,20.33
3569,263.55,16.34
3570,286.92,19.41
3571,272.79,29.77
3572,280.57,18.88
3573,261.58,11.6
3574,283.07,42.76
3575,274.29,19.5
3576,262.09,6.39
3577,283.13,32.25
3578,271.57,14.6
3579,265.97,16.81
3580,261.12,7.82
3581,260.98,3.38
3582,262.67,9.83
3583,265.87,26.79
3584,276.33,18.41
3585,270.6,24.61
3586,273.71,26.13
3587,264.27,14.37
3588,289.84,23.45
3589,260.04,16.84
3590,261.41,20.24
3591,261.83,18.33
3592,266.4,19.23
3593,287.96,27.11
3594,270.67,13.15
3595,250.76,18.45
3596,267.19,19.69
3597,268.3,15.88
3598,274.32,25.07
3599,285.59,27.82
3600,259.33,8.4
3601,254.87,9.53
3602,248.99,3.32
3603,262.71,13.1
3604,284.86,27.85
3605,276.45,19.77
3606,262.12,24.95
3607,273.2,19.72
3608,262.36,14.78
3609,278.96,30.97
3610,275.58,24.88
3611,250.74,5.38
3612,250.34,5.51
3613,248.95,14.4
3614,254.26,14.04
3615,280.57,16.71
3616,271.49,11.75
3617,262.87,15.65
3618,260.22,4.47
3619,256.27,19.94
3620,274.59,6.66
3621,285.06,36.15
3622,251.09,8.78
3623,273.32,16.88
3624,283.14,38.58
3625,265.07,22.02
3626,263.17,4.4
3627,280.29,31.95
3628,251.52,2.02
3629,274.16,4.98
3630,278.04,12.58
3631,286.64,36.55
3632,257.54,11.78
3633,279.57,8.45
3634,260.71,6.72
3635,276.76,18.79
3636,259.95,12.21
3637,266.15,25.19
3638,256.92,22.73
3639,272.37,11.01
3640,278.27,21.37
3641,258.15,11.48
3642,255.15,6.95
3643,265.71,2.96
3644,266.63,13.16
3645,286.64,20.9
3646,257.52,3.93
3647,261.23,19.69
3648,269.52,14.51
3649,284.6,10.78
3650,273.88,12.5
3651,282.23,37.95
3652,284.13,22.33
3653,271.28,26.5
3654,266.66,21.11
3655,275.98,14.53
3656,260.07,27.97
3657,281.15,23.9
3658,273.67,16.82
3659,270.8,21.54
3660,279.41,24.26
3661,270.75,10.3
3662,265.85,14.95
3663,257.34,14.48
3664,253.47,19.62
3665,272.5,26.75
3666,254.92,9.84
3667,274.41,26.36
3668,273.84,9.0
3669,267.18,12.55
3670,269.91,15.49
3671,263.47,14.81
3672,272.9,23.17
3673,273.41,2.52
3674,262.3,13.08
3675,274.14,30.35
3676,270.06,31.06
3677,268.81,19.93
3678,265.99,18.71
3679,282.45,29.53
3680,275.13,20.22
3681,277.7,28.55
3682,268.54,2.07
3683,277.43,37.03
3684,265.86,10.45
3685,287.77,23.97
3686,249.39,4.33
3687,262.83,5.44
3688,258.56,17.37
3689,277.72,25.83
3690,285.13,29.21
3691,269.55,12.32
3692,270.74,4.4
3693,289.3,29.21
3694,241.93,27.26
3695,268.89,12.48
3696,281.22,37.51
3697,275.83,35.43
3698,264.33,17.62
3699,275.26,8.02
3700,277.12,26.94
3701,276.36,1.16
3702,254.36,5.63
3703,279.59,29.7
3704,273.82,14.53
3705,250.85,13.41
3706,286.29,24.42
3707,276.35,14.16
3708,252.13,7.11
3709,277.88,17.66
3710,275.3,15.12
3711,282.0,18.09
3712,260.61,6.32
3713,279.91,34.35
3714,264.34,15.41
3715,266.01,13.62
3716,275.29,15.47
3717,271.56,11.43
3718,268.57,4.62
3719,258.43,14.57
3720,275.45,22.9
3721,265.91,6.62
3722,274.22,26.26
3723,275.2,24.8
3724,263.87,18.85
3725,261.22,2.54
3726,265.24,9.45
3727,275.38,5.3
3728,271.96,18.01
3729,259.22,11.24
3730,267.34,18.18
3731,269.62,3.69
3732,268.92,9.73
3733,284.74,24.25
3734,259.11,12.34
3735,240.37,7.31
3736,234.76,5.29
3737,270.77,19.25
3738,274.52,17.28
3739,254.57,5.16
3740,263.19,13.83
3741,247.75,7.33
3742,270.15,8.84
3743,275.37,5.6
3744,254.89,8.23
3745,273.28,33.33
3746,279.22,32.68
3747,259.75,7.19
3748,269.55,4.45
3749,281.38,19.23
3750,276.31,18.12
3751,273.91,15.86
3752,273.2,27.18
3753,268.08,12.53
3754,254.01,21.46
3755,277.47,29.22
3756,259.55,14.38
3757,248.33,22.31
3758,255.53,6.69
3759,253.56,4.43
3760,273.91,32.26
3761,265.96,16.9
3762,270.18,27.32
3763,277.19,28.67
3764,270.66,27.32
3765,284.59,15.47
3766,255.08,13.35
3767,270.96,11.52
3768,253.57,0.38
3769,272.17,13.68
3770,287.24,11.59
3771,284.07,30.62
3772,274.25,10.3
3773,263.7,15.45
3774,250.69,18.19
3775,266.44,2.38
3776,240.59,3.29
3777,280.24,15.54
3778,289.1,14.47
3779,270.55,3.86
3780,266.6,38.65
3781,263.04,13.75
3782,267.98,14.93
3783,262.55,28.3
3784,289.02,50.73
3785,282.63,40.17
3786,271.23,5.9
3787,251.99,20.44
3788,251.04,9.03
3789,273.88,7.03
3790,272.62,4.62
3791,269.84,13.35
3792,261.73,24.42
3793,277.28,35.08
3794,251.69,1.23
3795,248.29,5.86
3796,257.33,18.44
3797,257.49,7.51
3798,274.63,25.68
3799,251.71,19.37
3800,283.15,12.11
3801,255.68,0.87
3802,284.82,16.89
3803,249.97,4.58
3804,259.81,7.35
3805,284.8,32.58
3806,265.21,25.12
3807,269.91,0.2
3808,280.6,17.68
3809,271.26,7.29
3810,263.99,10.3
3811,281.97,24.86
3812,265.45,17.64
3813,289.36,21.12
3814,253.48,5.65
3815,280.09,23.84
3816,243.82,9.44
3817,239.16,5.79
3818,273.88,38.59
3819,274.85,15.93
3820,267.16,16.99
3821,267.79,6.36
3822,263.19,17.54
3823,272.77,24.53
3824,284.99,24.78
3825,260.38,8.11
3826,282.51,26.63
3827,256.23,2.77
3828,282.53,9.73
3829,282.83,52.05
3830,276.82,29.93
3831,280.29,27.41
3832,273.22,3.31
3833,270.77,20.46
3834,266.71,27.62
3835,283.42,44.67
3836,276.61,20.27
3837,284.34,16.11
3838,271.44,28.48
3839,260.88,14.33
3840,271.99,31.01
3841,258.37,8.06
3842,272.21,13.83
3843,279.03,19.21
3844,264.82,4.85
3845,280.05,34.11
3846,265.76,13.44
3847,269.89,11.87
3848,253.85,12.97
3849,275.15,23.2
3850,259.67,17.19
3851,267.4,13.64
3852,265.03,29.77
3853,270.89,36.61
3854,285.61,29.65
3855,260.59,9.2
3856,274.24,19.82
3857,282.15,14.17
3858,274.5,15.64
3859,265.21,10.93
3860,277.94,21.32
3861,260.17,0.79
3862,269.94,22.08
3863,266.2,9.95
3864,270.14,0.73
3865,270.38,15.43
3866,277.52,4.24
3867,259.16,10.84
3868,286.5,28.94
3869,267.82,1.47
3870,266.45,14.26
3871,248.37,9.44
3872,276.52,20.34
3873,263.66,17.15
3874,271.02,20.88
3875,263.56,4.0
3876,254.9,11.26
3877,279.16,27.85
3878,275.51,9.1
3879,268.11,12.61
3880,281.96,11.23
3881,263.88,25.78
3882,266.01,4.21
3883,251.98,11.7
3884,265.52,19.25
3885,289.52,41.34
3886,275.99,11.82
3887,261.87,15.03
3888,267.53,1.91
3889,259.35,16.37
3890,264.78,7.17
3891,271.61,14.57
3892,280.89,0.67
3893,247.11,9.17
3894,266.59,11.32
3895,264.11,22.89
3896,268.09,20.15
3897,270.71,21.05
3898,274.95,14.94
3899,258.87,1.13
3900,276.55,14.83
3901,265.13,13.78
3902,280.78,42.01
3903,257.93,13.75
3904,263.93,3.56
3905,280.36,8.52
3906,261.58,8.7
3907,274.57,25.52
3908,252.5,10.25
3909,264.66,9.03
3910,263.0,19.22
3911,272.72,20.03
3912,244.68,7.17
3913,280.27,13.73
3914,263.36,8.62
3915,258.58,13.24
3916,270.49,26.33
3917,280.75,23.61
3918,254.76,3.4
3919,261.14,18.83
3920,261.48,15.28
3921,264.0,24.84
3922,257.63,5.31
3923,271.95,7.95
3924,278.86,43.53
3925,274.34,25.6
3926,254.26,12.01
3927,277.82,21.4
3928,277.64,21.22
3929,249.15,16.9
3930,252.23,11.12
3931,278.09,13.64
3932,274.35,28.03
3933,261.08,9.29
3934,286.63,36.38
3935,270.53,19.95
3936,252.17,8.28
3937,257.06,1.48
3938,272.23,8.75
3939,267.97,22.67
3940,266.16,20.01
3941,261.34,22.07
3942,242.36,10.58
3943,253.0,16.1
3944,273.8,25.56
3945,278.54,32.93
3946,283.58,20.78
3947,259.32,0.51
3948,279.92,23.03
3949,260.2,13.12
3950,252.78,9.25
3951,289.02,26.81
3952,286.02,28.91
3953,265.61,28.48
3954,276.59,14.89
3955,260.44,1.98
3956,275.35,21.76
3957,267.52,15.74
3958,275.26,12.6
3959,280.37,12.31
3960,270.45,9.41
3961,276.66,13.14
3962,272.19,5.38
3963,279.77,19.91
3964,248.48,4.54
3965,261.62,7.3
3966,284.95,12.25
3967,277.58,26.01
3968,257.95,21.83
3969,279.66,25.96
3970,244.33,2.9
3971,264.47,13.57
3972,283.36,31.62
3973,273.6,10.25
3974,252.36,20.4
3975,266.37,10.58
3976,288.33,19.61
3977,264.0,18.88
3978,271.28,8.08
3979,277.67,18.67
3980,269.29,30.16
3981,252.76,2.03
3982,180.34,31.4
3983,153.62,36.27
3984,214.18,21.78
3985,196.5,41.9
3986,175.91,28.83
3987,144.45,22.04
3988,193.76,51.0
3989,215.45,19.98
3990,188.16,33.03
3991,250.1,35.69
3992,177.89,33.41
3993,201.34,0.04
3994,165.75,41.44
3995,151.07,32.4
3996,183.94,8.42
3997,165.05,11.04
3998,185.82,17.71
3999,165.74,10.17
4000,210.08,4.92
4001,238.12,34.58
4002,218.06,38.85
4003,199.02,15.66
4004,160.76,15.19
4005,163.11,20.8
4006,206.62,33.81
4007,219.68,36.86
4008,242.56,46.34
4009,174.43,13.62
4010,223.89,37.72
4011,209.14,35.31
4012,175.0,10.26
4013,208.82,36.83
4014,195.0,30.26
4015,146.21,4.75
4016,131.13,15.36
4017,184.16,22.66
4018,211.92,39.3
4019,208.77,61.62
4020,193.91,27.37
4021,184.04,7.99
4022,184.28,44.82
4023,179.16,16.03
4024,198.25,51.14
4025,233.61,44.67
4026,183.8,2.13
4027,198.02,38.2
4028,198.09,47.34
4029,190.6,42.59
4030,201.83,28.62
4031,183.51,8.97
4032,162.13,36.73
4033,190.94,37.55
4034,167.74,22.43
4035,234.98,34.97
4036,161.41,21.3
4037,191.33,29.49
4038,165.55,26.41
4039,202.29,29.35
4040,184.15,53.66
4041,206.46,38.32
4042,230.14,58.74
4043,204.24,36.11
4044,206.71,47.91
4045,212.27,28.41
4046,186.77,26.54
4047,213.62,46.91
4048,196.48,32.91
4049,190.87,16.99
4050,212.21,17.0
4051,143.54,5.1
4052,163.46,41.15
4053,204.44,11.76
4054,184.64,37.11
4055,183.67,6.47
