40,17,1,5241.04,38,2,21,1852.12,48.3,38
40,18,1,5433.19,35,4,21,1857.59,33.4,38
40,19,1,5167.82,36,2,21,1700.56,38.35,38
40,20,1,5238.28,35,2,21,1610.01,8.66,37
40,21,1,5380.0,36,3,21,1724.11,169.37,35
40,22,1,5205.47,39,0,21,1761.45,0,39
40,23,1,5370.33,39,1,21,1830.5,0.9,38
40,24,1,5542.08,37,2,21,1742.07,49.79,38
40,25,1,5758.42,36,3,21,1880.08,120.7,39
40,26,1,5212.95,36,2,21,1935.84,4.6,38
40,27,1,5320.92,35,4,21,1611.76,103.06,38
40,28,1,5137.33,36,1,21,1677.52,0.1,33
40,29,1,5260.35,39,1,21,1958.84,0.15,39
40,30,1,5377.84,38,2,21,1886.14,47.92,39
40,31,1,5540.37,31,6,21,1772.67,64.64,35
40,32,1,5105.9,38,2,21,2121.03,6.74,37
40,33,1,5426.66,33,4,21,1943.84,25.58,36
40,34,1,5187.01,36,3,21,2052.67,4.18,37
40,35,1,5206.97,40,0,21,1873.33,0,40
40,36,1,5394.92,37,0,21,1809.31,0,37
40,37,1,5323.48,35,3,21,1739.08,13.86,38
40,38,1,5332.61,36,3,21,1910.33,38.19,39
40,39,1,5360.94,30,5,21,1884.9,262.78,33
40,40,1,5151.11,38,2,21,1885.37,39.5,37
40,41,1,5262.71,36,3,21,2034.93,136.59,38
40,42,1,5100.61,37,1,21,1880.57,48.84,37
40,43,1,5225.75,35,1,21,1892.44,6.98,36
40,44,1,5416.75,37,1,21,1863.73,23.27,38
40,45,1,5599.73,37,1,21,1830.62,75.26,38
40,46,1,5150.28,33,4,21,1870.13,21.27,37
40,47,1,5191.43,38,0,21,1742.84,0,36
40,48,1,5167.18,38,0,21,1941.37,0,38
40,49,1,5458.23,36,2,21,1840.36,10.09,38
40,50,1,5140.57,39,0,21,2058.67,0,38
40,51,1,5129.39,37,2,21,1802.7,1.41,38
40,52,1,5307.46,39,0,21,1780.94,0,39
40,53,1,5141.66,33,2,21,2036.98,35.55,34
40,54,1,5265.64,38,0,21,2054.23,0,36
40,55,1,5223.46,37,2,21,1671.97,18.1,38
40,56,1,5808.06,36,2,21,1889.63,81.28,37
40,57,1,5239.03,36,3,21,1722.83,99.46,38
40,58,1,5294.96,36,4,21,1622.92,132.51,39
40,59,1,5080.2,37,0,21,1956.9,0,34
40,60,1,5232.58,32,4,21,1405.68,94.81,35
40,61,1,5193.72,38,0,21,1726.78,0,38
40,62,1,5165.1,36,2,21,1791.09,79.47,35
40,63,1,5444.77,34,3,21,1625.62,116.86,37
40,64,1,5126.44,37,2,21,1915.05,2.93,38
40,65,1,5231.58,40,0,21,1845.95,0,40
40,66,1,5107.61,37,0,21,2021.01,0,36
40,67,1,5445.18,33,6,21,1929.1,114.23,38
40,68,1,5234.43,34,4,21,1228.03,97.22,37
40,69,1,5169.18,37,2,21,1971.13,21.0,39
40,70,1,5099.95,34,2,21,1928.63,21.85,36
40,71,1,5239.29,33,4,21,1698.07,111.3,34
40,72,1,5438.55,37,2,21,1611.63,35.26,36
40,73,1,5229.08,35,4,21,1680.39,93.01,39
40,74,1,5129.32,36,2,21,1826.2,6.81,37
40,75,1,5291.73,34,3,21,1899.97,77.35,37
40,76,1,5120.15,37,1,21,1774.34,0.1,36
40,77,1,5103.0,35,1,21,1869.12,2.89,33
40,78,1,5173.31,34,2,21,1574.64,1.31,36
40,79,1,5247.44,39,1,21,1964.68,0.28,39
40,80,1,5178.41,37,1,21,1852.41,43.8,37
40,81,1,5260.63,34,2,21,1715.67,76.03,35
40,82,1,5172.26,38,0,21,1689.88,0,35
40,83,1,5260.9,34,2,21,1727.91,21.31,36
40,84,1,5743.71,34,3,21,1693.33,298.08,36
40,85,1,5216.46,36,2,21,1701.25,44.23,38
40,86,1,5109.81,34,3,21,1728.39,65.62,35
40,87,1,5371.13,36,3,21,1801.68,110.71,39
40,88,1,5202.24,36,2,21,1776.04,29.03,37
40,89,1,5078.4,33,1,21,1800.31,0.65,32
40,90,1,5444.97,35,2,21,1615.46,196.1,37
40,91,1,5655.65,38,2,21,1785.9,93.65,39
40,92,1,5169.41,35,0,21,1934.37,0,35
40,93,1,5586.66,37,1,21,1776.89,2.46,37
40,94,1,5158.42,36,1,21,1940.75,1.05,36
40,95,1,5196.61,33,3,21,1722.43,41.79,36
40,96,1,5166.86,37,2,21,2131.21,40.57,38
40,97,1,5205.35,36,2,21,1808.76,5.29,37
40,98,1,5191.14,36,1,21,2000.29,0.67,37
40,99,1,5263.99,32,4,21,1454.73,130.17,33
40,100,1,5241.88,37,0,21,1798.65,0,34
